name,year,miles,color,condition,price
Lexus IS,2021,"25,097 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$31,000"
Lexus IS,2015,"55,056 miles","White exterior, Unknown interior","No accidents reported, 2 Owners","$22,495"
Lexus IS,2021,"25,097 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$31,000"
Lexus IS,2006,"115,134 miles","Unknown exterior, Unknown interior","No accidents reported, 3 Owners","$8,995"
Lexus IS,2021,"25,598 miles","White exterior, Red interior","No accidents reported, 1 Owner","$31,991"
Lexus IS,2016,"31,351 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$21,720"
Lexus LS,2015,"63,131 miles","White exterior, Black interior","1 accident reported, 2 Owners","$25,850"
Lexus LS,2014,"173,788 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$17,995"
Lexus LS,2014,"173,788 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$17,995"
Lexus LX,2018,"60,028 miles","White exterior, Red interior","3 accidents reported, 1 Owner","$53,998"
Lexus LX,2021,"40,076 miles","White exterior, Red interior","No accidents reported, 1 Owner","$67,998"
Lexus NX,2022,"14,516 miles","White exterior, Red interior","No accidents reported, 1 Owner","$42,991"
Lexus NX,2023,"2,880 miles","White exterior, Black interior","No accidents reported, 1 Owner","$46,998"
Lexus NX,2021,"65,710 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$23,991"
Lexus NX,2020,"39,255 miles","White exterior, Red interior","No accidents reported, 1 Owner","$30,998"
Lexus NX,2021,"34,218 miles","White exterior, Beige interior","No accidents reported, 1 Owner","$28,250"
Lexus NX,2019,"37,294 miles","Unknown exterior, Black interior","No accidents reported, 1 Owner","$28,300"
Lexus NX,2021,"26,525 miles","White exterior, Black interior","No accidents reported, 1 Owner","$30,998"
Lexus NX,2023,"2,880 miles","White exterior, Black interior","No accidents reported, 1 Owner","$46,998"
Lexus NX,2021,"30,707 miles","White exterior, Red interior","No accidents reported, 1 Owner","$31,500"
Lexus NX,2021,"23,066 miles","White exterior, Red interior","No accidents reported, 2 Owners","$30,998"
Lexus NX,2021,"30,707 miles","White exterior, Red interior","No accidents reported, 1 Owner","$31,500"
Lexus NX,2021,"25,441 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$29,705"
Lexus NX,2021,"22,795 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$30,615"
Lexus RC,2016,"74,595 miles","Silver exterior, Black interior","1 accident reported, 2 Owners","$23,888"
Lexus RC,2016,"74,595 miles","Silver exterior, Black interior","1 accident reported, 2 Owners","$23,888"
Lexus RC,2017,"109,119 miles","White exterior, Red interior","2 accidents reported, 1 Owner","$20,845"
Lexus RX,2020,"37,965 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$35,998"
Lexus RX,2011,"95,016 miles","Red exterior, Black interior","No accidents reported, 2 Owners","$15,049"
Lexus RX,2020,"28,999 miles","Black exterior, Unknown interior","1 accident reported, 2 Owners","$30,999"
Lexus RX,2020,"37,965 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$35,998"
Lexus RX,2021,"24,526 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$36,794"
Lexus RX,2018,"50,215 miles","White exterior, Gray interior","1 accident reported, 1 Owner","$27,986"
Lexus RX,2018,"50,215 miles","White exterior, Gray interior","1 accident reported, 1 Owner","$27,986"
Lexus RX,2023,"25,442 miles","Black exterior, Beige interior","No accidents reported, 1 Owner","$47,991"
Lexus RX,2020,"23,942 miles","Black exterior, Unknown interior","No accidents reported, 1 Owner","$35,998"
Lexus RX,2015,"59,705 miles","Gray exterior, Black interior","2 accidents reported, 2 Owners","$19,999"
Lexus RX,2021,"50,587 miles","Tan exterior, Black interior","1 accident reported, 1 Owner","$32,998"
Lexus RX,2020,"25,363 miles","White exterior, Black interior","No accidents reported, 1 Owner","$35,200"
Lexus RX,2016,"55,541 miles","White exterior, Brown interior","2 accidents reported, 1 Owner","$24,999"
Lexus RX,2020,"29,135 miles","Gray exterior, Beige interior","No accidents reported, 1 Owner","$36,225"
Lexus RX,2020,"34,298 miles","Blue exterior, Gray interior","No accidents reported, 1 Owner","$34,998"
Lexus RX,2018,"44,251 miles","Gray exterior, Black interior","No accidents reported, 2 Owners","$29,488"
Lexus RX,2021,"53,980 miles","Silver exterior, Gray interior","1 accident reported, 2 Owners","$33,998"
Lexus RX,2020,"29,135 miles","Gray exterior, Beige interior","No accidents reported, 1 Owner","$36,225"
Lexus RX,2021,"38,887 miles","Silver exterior, Black interior","1 accident reported, 1 Owner","$39,991"
Lexus RX,2021,"19,205 miles","Black exterior, Unknown interior","2 accidents reported, 1 Owner","$38,998"
Lexus UX,2021,"30,621 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$30,333"
Lexus UX,2020,"18,708 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$26,991"
Lexus UX,2022,"12,642 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$29,333"
Lexus UX,2022,"12,642 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$29,333"
Lexus UX,2021,"12,144 miles","White exterior, Brown interior","No accidents reported, 1 Owner","$27,991"
Lexus UX,2021,"12,144 miles","White exterior, Brown interior","No accidents reported, 1 Owner","$27,991"
Lexus UX,2021,"31,903 miles","White exterior, Black interior","1 accident reported, 1 Owner","$27,980"
Lincoln MKC,2018,"32,702 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$20,495"
Lincoln MKX,2013,"142,018 miles","Silver exterior, Gray interior","1 accident reported, 1 Owner","$9,998"
Lincoln Nautilus,2021,"7,425 miles","Tan exterior, Beige interior","No accidents reported, 1 Owner","$36,995"
Lincoln Nautilus,2021,"8,152 miles","Unknown exterior, Beige interior","No accidents reported, 1 Owner","$35,685"
Maserati Ghibli,2019,"17,904 miles","White exterior, Black interior","No accidents reported, 1 Owner","$36,987"
Maserati Ghibli,2019,"17,904 miles","White exterior, Black interior","No accidents reported, 1 Owner","$36,987"
Maserati GranTurismo,2014,"52,973 miles","Black exterior, Beige interior","No accidents reported, 2 Owners","$39,999"
Maserati GranTurismo,2010,"26,107 miles","Black exterior, Black interior","2 accidents reported, 3 Owners","$28,965"
Maserati GranTurismo,2011,"22,571 miles","Black exterior, Beige interior","No accidents reported, 3 Owners","$32,999"
Maserati Levante,2019,"22,529 miles","Black exterior, Black interior","2 accidents reported, 1 Owner","$32,000"
Maserati Levante,2021,"30,972 miles","White exterior, Brown interior","No accidents reported, 1 Owner","$41,775"
Maserati Quattroporte,2019,"66,469 miles","Blue exterior, Brown interior","No accidents reported, 1 Owner","$28,421"
Mazda CX-3,2017,"39,086 miles","Gray exterior, Black interior","1 accident reported, 2 Owners","$18,998"
Mazda CX-30,2022,"9,629 miles","Gray exterior, Black interior","No accidents reported, 2 Owners","$27,998"
Mazda CX-30,2022,"29,308 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$24,750"
Mazda CX-30,2021,"17,131 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$25,998"
Mazda CX-30,2020,"21,162 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$21,998"
Mazda CX-5,2022,"10,225 miles","Gray exterior, Black interior","No accidents reported, 2 Owners","$29,998"
Mazda CX-5,2020,"42,700 miles","Red exterior, Beige interior","No accidents reported, 1 Owner","$23,998"
Mazda CX-5,2021,"62,203 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$21,888"
Mazda CX-5,2022,"6,242 miles","Red exterior, Black interior","1 accident reported, 1 Owner","$28,891"
Mazda CX-5,2023,"8,470 miles","Blue exterior, Beige interior","No accidents reported, 1 Owner","$32,998"
Mazda CX-5,2021,"12,662 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$26,691"
Mazda CX-5,2022,"6,242 miles","Red exterior, Black interior","1 accident reported, 1 Owner","$28,891"
Mazda CX-5,2021,"12,662 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$26,691"
Mazda CX-5,2022,"12,172 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$25,649"
Mazda CX-5,2021,"22,943 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$23,896"
Mazda CX-5,2020,"32,289 miles","White exterior, Black interior","No accidents reported, 1 Owner","$22,495"
Mazda CX-5,2021,"22,943 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$23,896"
Mazda CX-5,2023,"6,869 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$30,750"
Mazda CX-5,2019,"33,975 miles","White exterior, Beige interior","No accidents reported, 2 Owners","$23,998"
Mazda CX-5,2020,"32,289 miles","White exterior, Black interior","No accidents reported, 1 Owner","$22,495"
Mazda CX-5,2019,"92,172 miles","Gray exterior, Black interior","2 accidents reported, 1 Owner","$15,995"
Mazda CX-5,2016,"65,687 miles","White exterior, Black interior","No accidents reported, 2 Owners","$17,998"
Mazda CX-5,2021,"20,647 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$24,750"
Mazda CX-5,2021,"43,421 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$21,837"
Mazda CX-9,2014,"102,507 miles","Silver exterior, Black interior","No accidents reported, 2 Owners","$10,498"
Mazda CX-9,2021,"38,324 miles","Gray exterior, Red interior","1 accident reported, 1 Owner","$28,691"
Mazda CX-9,2015,"81,726 miles","Gray exterior, Black interior","No accidents reported, 2 Owners","$16,998"
Mazda CX-90,2024,"3,459 miles","Red exterior, White interior","No accidents reported, 1 Owner","$50,491"
Mazda Mazda3,2016,"48,616 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$18,998"
Mazda Mazda3,2018,"67,973 miles","Red exterior, Black interior","1 accident reported, 2 Owners","$17,998"
Mazda Mazda3,2021,"40,810 miles","Gray exterior, Red interior","No accidents reported, 1 Owner","$23,998"
Mazda Mazda3,2018,"67,973 miles","Red exterior, Black interior","1 accident reported, 2 Owners","$17,998"
Mazda Mazda3,2019,"13,488 miles","Gray exterior, Gray interior","No accidents reported, 1 Owner","$23,074"
Mazda Mazda3,2020,"26,137 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$23,333"
Mazda Mazda3,2016,"37,810 miles","Blue exterior, Black interior","No accidents reported, 2 Owners","$18,998"
Mazda Mazda3,2013,"113,781 miles","White exterior, Black interior","3 accidents reported, 1 Owner","$9,495"
Mazda Mazda6,2016,"86,686 miles","White exterior, Black interior","2 accidents reported, 2 Owners","$16,998"
Mazda Mazda6,2016,"57,157 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$15,995"
Mazda Mazda6,2016,"57,157 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$15,995"
McLaren 720S,2018,"8,652 miles","White exterior, Unknown interior","No accidents reported, 3 Owners","$219,999"
Mercedes-Benz A-Class,2020,"16,946 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$25,997"
Mercedes-Benz A-Class,2020,"65,629 miles","White exterior, Black interior","1 accident reported, 1 Owner","$20,555"
Mercedes-Benz A-Class,2019,"27,297 miles","Silver exterior, Black interior","1 accident reported, 1 Owner","$22,588"
Mercedes-Benz A-Class,2020,"28,125 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$25,631"
Mercedes-Benz A-Class,2019,"34,366 miles","Black exterior, Black interior","1 accident reported, 3 Owners","$21,987"
Mercedes-Benz A-Class,2021,"7,228 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$29,046"
Mercedes-Benz A-Class,2019,"28,010 miles","Silver exterior, Black interior","2 accidents reported, 2 Owners","$25,440"
Mercedes-Benz A-Class,2020,"23,107 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$26,510"
Mercedes-Benz A-Class,2021,"7,228 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$29,046"
Mercedes-Benz A-Class,2019,"29,934 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$25,899"
Mercedes-Benz A-Class,2021,"34,576 miles","Blue exterior, Black interior","No accidents reported, 3 Owners","$26,510"
Mercedes-Benz A-Class,2020,"23,107 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$26,510"
Mercedes-Benz C-Class,2018,"83,424 miles","White exterior, Black interior","1 accident reported, 2 Owners","$18,285"
Mercedes-Benz C-Class,2021,"18,769 miles","Silver exterior, Unknown interior","No accidents reported, 1 Owner","$29,990"
Mercedes-Benz C-Class,2017,"46,904 miles","White exterior, Black interior","3 accidents reported, 3 Owners","$25,998"
Mercedes-Benz C-Class,2021,"18,769 miles","Silver exterior, Unknown interior","No accidents reported, 1 Owner","$29,990"
Mercedes-Benz C-Class,2020,"30,791 miles","Silver exterior, Gray interior","1 accident reported, 1 Owner","$24,791"
Mercedes-Benz C-Class,2020,"15,698 miles","Black exterior, Beige interior","No accidents reported, 1 Owner","$30,006"
Mercedes-Benz C-Class,2021,"18,769 miles","Silver exterior, Unknown interior","No accidents reported, 1 Owner","$29,990"
Mercedes-Benz C-Class,2020,"30,791 miles","Silver exterior, Gray interior","1 accident reported, 1 Owner","$24,791"
Mercedes-Benz C-Class,2020,"26,488 miles","Blue exterior, Beige interior","No accidents reported, 2 Owners","$24,990"
Mercedes-Benz C-Class,2021,"18,741 miles","Blue exterior, Beige interior","No accidents reported, 1 Owner","$30,651"
Mercedes-Benz C-Class,2021,"12,194 miles","White exterior, Beige interior","No accidents reported, 1 Owner","$30,258"
Mercedes-Benz C-Class,2017,"54,673 miles","Blue exterior, Unknown interior","1 accident reported, 2 Owners","$22,998"
Mercedes-Benz C-Class,2019,"32,753 miles","White exterior, Black interior","No accidents reported, 2 Owners","$32,446"
Mercedes-Benz C-Class,2021,"27,643 miles","White exterior, Black interior","No accidents reported, 1 Owner","$30,806"
Mercedes-Benz C-Class,2020,"28,001 miles","Silver exterior, Gray interior","No accidents reported, 2 Owners","$27,680"
Mercedes-Benz C-Class,2020,"29,189 miles","White exterior, Beige interior","No accidents reported, 2 Owners","$28,946"
Mercedes-Benz C-Class,2020,"25,286 miles","Blue exterior, Beige interior","No accidents reported, 1 Owner","$26,991"
